team,elo,overall_win_pct,draw_pct,loss_pct,avg_goals_scored,avg_goals_conceded,avg_goal_diff,games_played,form,home_home_win_pct,away_away_win_pct
Venezuela,1750.18,0.2543478260869565,0.21956521739130436,0.5260869565217391,1.05,1.8608695652173912,-0.8108695652173913,460.0,0.4666666666666666,0.3435897435897436,0.18867924528301888
Vietnam,1481.83,0.43097643097643096,0.19865319865319866,0.37037037037037035,1.6464646464646464,1.367003367003367,0.27946127946127947,297.0,0.7999999999999999,0.5238095238095238,0.31007751937984496
Vietnam Republic,1389.4,0.4205128205128205,0.18974358974358974,0.38974358974358975,1.8666666666666667,1.6,0.26666666666666666,195.0,0.0,0.6166666666666667,0.3333333333333333
Wales,1687.29,0.32231404958677684,0.22727272727272727,0.45041322314049587,1.2534435261707988,1.5977961432506886,-0.3443526170798898,726.0,0.39999999999999997,0.3888888888888889,0.2568306010928962
Wallis Islands And Futuna,1361.75,0.20833333333333334,0.0,0.7916666666666666,0.9583333333333334,4.541666666666667,-3.5833333333333335,24.0,0.19999999999999998,0.6666666666666666,0.14285714285714285
West Papua,1487.28,0.0,0.5,0.5,1.5,4.5,-3.0,2.0,0.16666666666666666,0.0,0.0
Western Armenia,1488.53,0.3125,0.25,0.4375,2.125,1.25,0.875,16.0,0.3333333333333333,0.2,0.36363636363636365
Western Australia,1413.56,0.34375,0.09375,0.5625,1.96875,2.34375,-0.375,32.0,0.3333333333333333,1.0,0.3225806451612903
Western Isles,1464.74,0.38235294117647056,0.11764705882352941,0.5,1.5,2.264705882352941,-0.7647058823529411,34.0,0.4666666666666666,0.5384615384615384,0.2857142857142857
Western Sahara,1455.26,0.2222222222222222,0.1111111111111111,0.6666666666666666,1.7777777777777777,4.222222222222222,-2.4444444444444446,9.0,0.39999999999999997,0.2857142857142857,0.0
Yemen,1338.79,0.19924812030075187,0.20300751879699247,0.5977443609022557,0.9736842105263158,2.169172932330827,-1.1954887218045114,266.0,0.7333333333333334,0.3050847457627119,0.11486486486486487
Yemen Dpr,1407.94,0.2,0.12,0.68,1.0,2.76,-1.76,25.0,0.26666666666666666,0.5,0.17391304347826086
Ynys Môn,1642.79,0.5522388059701493,0.16417910447761194,0.2835820895522388,1.8656716417910448,1.4328358208955223,0.43283582089552236,67.0,0.7999999999999999,0.625,0.4857142857142857
Yorkshire,1533.32,0.7142857142857143,0.14285714285714285,0.14285714285714285,3.857142857142857,1.5714285714285714,2.2857142857142856,7.0,0.7999999999999999,0.8,0.5
Yoruba Nation,1484.38,0.0,0.5,0.5,0.5,1.0,-0.5,2.0,0.16666666666666666,0.0,0.0
Yugoslavia,1794.34,0.4616977225672878,0.2028985507246377,0.33540372670807456,1.950310559006211,1.565217391304348,0.38509316770186336,483.0,0.39999999999999997,0.5684210526315789,0.3924914675767918
Zambia,1528.65,0.4514501891551072,0.25598991172761665,0.29255989911727615,1.5561160151324085,1.073139974779319,0.48297604035308955,793.0,0.13333333333333333,0.5512048192771084,0.3796095444685466
Zanzibar,1519.09,0.21052631578947367,0.19617224880382775,0.5933014354066986,0.9138755980861244,2.0861244019138754,-1.1722488038277512,209.0,0.6666666666666666,0.3225806451612903,0.16326530612244897
Zimbabwe,1462.11,0.38306451612903225,0.28024193548387094,0.33669354838709675,1.3306451612903225,1.1915322580645162,0.13911290322580644,496.0,0.4666666666666666,0.5,0.3013698630136986
Åland Islands,1484.5,0.4117647058823529,0.1568627450980392,0.43137254901960786,1.5098039215686274,1.6862745098039216,-0.17647058823529413,51.0,0.26666666666666666,0.45161290322580644,0.35
